Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Brockway Boro Police Dept,12,9,0.75,75,Jefferson,2015 Q1
Brookville Boro Police Dept,26,13,0.5,50,Jefferson,2015 Q1
Jefferson County District Attorney,2,2,1,100,Jefferson,2015 Q1
Jefferson County Sheriff,3,2,0.6666666666666666,66.66666666666666,Jefferson,2015 Q1
Punxsutawney Boro Police Dept,13,8,0.6153846153846154,61.53846153846154,Jefferson,2015 Q1
Reynoldsville Boro Police Dept,12,7,0.5833333333333334,58.333333333333336,Jefferson,2015 Q1
Sykesville Boro Police Dept,3,2,0.6666666666666666,66.66666666666666,Jefferson,2015 Q1
