Agency,Total,Printed,Match Rate Orig,Rate,County,Release
East Stroudsburg School District Police,1,1,1,100,Pike,2015 Q4
Eastern Pike Regl Police Dept,45,31,0.6888888888888889,68.88888888888889,Pike,2015 Q4
Milford Police Dept,6,6,1,100,Pike,2015 Q4
Pike County Sheriff,1,0,0,0,Pike,2015 Q4
"Pike County, Detectives",10,9,0.9,90,Pike,2015 Q4
