Agency,Total,Printed,Match Rate Orig,Rate,County,Release
East Stroudsburg School District Police,3,2,0.6666666666666666,66.66666666666666,Pike,2015 Q2
Eastern Pike Regl Police Dept,47,46,0.9787234042553191,97.87234042553192,Pike,2015 Q2
Milford Police Dept,17,17,1,100,Pike,2015 Q2
Pike County Sheriff,1,1,1,100,Pike,2015 Q2
"Pike County, Detectives",8,8,1,100,Pike,2015 Q2
Shohola Township Police Dept,3,3,1,100,Pike,2015 Q2
