Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Forest City Boro Police Dept,10,4,0.4,40,Susquehanna,2015 Q4
Great Bend Police Department,2,2,1,100,Susquehanna,2015 Q4
Lanesboro Boro Police Dept,1,1,1,100,Susquehanna,2015 Q4
Montrose Boro Police Dept,10,2,0.2,20,Susquehanna,2015 Q4
Oakland Boro Police Dept,1,1,1,100,Susquehanna,2015 Q4
Susquehanna Boro Police Dept,1,1,1,100,Susquehanna,2015 Q4
"Susquehanna County, Detectives",26,23,0.8846153846153846,88.46153846153845,Susquehanna,2015 Q4
