Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Blossburg Boro Police Dept,13,8,0.6153846153846154,61.53846153846154,Tioga,2015 Q1
Elkland Boro Police Dept,4,4,1,100,Tioga,2015 Q1
Lawrenceville Boro Police Dept,3,0,0,0,Tioga,2015 Q1
Mansfield Boro Police Dept,12,11,0.9166666666666666,91.66666666666666,Tioga,2015 Q1
"Mansfield, University PD",4,4,1,100,Tioga,2015 Q1
Tioga Boro Police Dept,2,0,0,0,Tioga,2015 Q1
"Tioga County, Detectives",2,2,1,100,Tioga,2015 Q1
Wellsboro Boro Police Dept,39,37,0.9487179487179487,94.87179487179486,Tioga,2015 Q1
Westfield Boro Police Dept,9,4,0.4444444444444444,44.44444444444444,Tioga,2015 Q1
