Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Clarion Boro Police Dept,20,19,0.95,95,Clarion,2015 Q3
"Clarion County, Detectives",14,14,1,100,Clarion,2015 Q3
"Clarion, University PD",1,1,1,100,Clarion,2015 Q3
Emlenton Police Dept,2,2,1,100,Clarion,2015 Q3
Knox Boro Police Dept,5,5,1,100,Clarion,2015 Q3
New Bethlehem Boro Police Dept,22,21,0.9545454545454546,95.45454545454545,Clarion,2015 Q3
