Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Philadelphia District Attorney's Office,54,2,0.037037037037037035,3.7037037037037033,Philadelphia,2015 Q1
County Detective 1421 Arch Street,1,0,0,0,Philadelphia,2015 Q1
Pennsylvania Office of Attorney General,12,12,1,100,Philadelphia,2015 Q1
Philadelphia Housing Authority Pd,5,5,1,100,Philadelphia,2015 Q1
Philadelphia Pd,10111,10105,0.9994065868855702,99.94065868855702,Philadelphia,2015 Q1
University Of Pennsylvania Pd,5,5,1,100,Philadelphia,2015 Q1
Temple Security Police Dept,3,3,1,100,Philadelphia,2015 Q1
