Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Clinton County Sheriff,1,1,1,100,Clinton,2015 Q3
Lamar Township Police Dept,1,1,1,100,Clinton,2015 Q3
Lock Haven De Police Dept,50,49,0.98,98,Clinton,2015 Q3
"Lock Haven, University PD",2,2,1,100,Clinton,2015 Q3
Pine Creek Township Police Dept,7,6,0.8571428571428571,85.71428571428571,Clinton,2015 Q3
Renovo Borough Police Dept,2,0,0,0,Clinton,2015 Q3
Woodward Township Police Dept,3,3,1,100,Clinton,2015 Q3
