Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Barrett Township Police Dept,3,3,1,100,Monroe,2015 Q2
Monroe County District Attorney,41,33,0.8048780487804879,80.48780487804879,Monroe,2015 Q2
Pocono Mt Regl Police Dept,159,143,0.89937106918239,89.937106918239,Monroe,2015 Q2
Pocono Township Police Dept,80,77,0.9625,96.25,Monroe,2015 Q2
Stroud Area Regional Police Dept,275,254,0.9236363636363636,92.36363636363636,Monroe,2015 Q2
