Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Emlenton Police Dept,5,4,0.8,80,Venango,2015 Q2
Franklin Police Dept,33,32,0.9696969696969697,96.96969696969697,Venango,2015 Q2
Oil City Police Dept,39,39,1,100,Venango,2015 Q2
Polk Boro Police Dept,2,2,1,100,Venango,2015 Q2
Sugarcreek Boro Police Dept,19,18,0.9473684210526315,94.73684210526315,Venango,2015 Q2
Venango County Sheriff,4,4,1,100,Venango,2015 Q2
