Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Pleasant Hills Police Dept,29,21,0.7241379310344828,72.41379310344827,Allegheny,2015 Q2
Plum Boro Police Dept,52,47,0.9038461538461539,90.38461538461539,Allegheny,2015 Q2
Point Park University Police Dept,2,2,1,100,Allegheny,2015 Q2
Port Authority Police Dept,103,94,0.912621359223301,91.2621359223301,Allegheny,2015 Q2
Port Vue Police Dept,10,7,0.7,70,Allegheny,2015 Q2
Rankin Boro Police Dept,30,29,0.9666666666666667,96.66666666666667,Allegheny,2015 Q2
Reserve Township Police Dept,7,4,0.5714285714285714,57.14285714285714,Allegheny,2015 Q2
Robert Morris Police Dept,2,2,1,100,Allegheny,2015 Q2
Robinson Township Police Dept,92,89,0.967391304347826,96.73913043478261,Allegheny,2015 Q2
Ross Township Police Dept,108,99,0.9166666666666666,91.66666666666666,Allegheny,2015 Q2
S Fayette Township Police Dept,14,14,1,100,Allegheny,2015 Q2
Scott Township Police Dept,45,42,0.9333333333333333,93.33333333333333,Allegheny,2015 Q2
Sewickley Boro Police Dept,10,10,1,100,Allegheny,2015 Q2
Sewickley Hgts Police Dept,3,3,1,100,Allegheny,2015 Q2
Shaler Police Dept,48,40,0.8333333333333334,83.33333333333334,Allegheny,2015 Q2
Sharpsburg Boro Police Dept,26,22,0.8461538461538461,84.61538461538461,Allegheny,2015 Q2
South Park Tn Police Dept,11,9,0.8181818181818182,81.81818181818183,Allegheny,2015 Q2
Springdale Boro Police Dept,20,20,1,100,Allegheny,2015 Q2
Springdale Township Police Dept,7,7,1,100,Allegheny,2015 Q2
Stowe Township Police Dept,75,71,0.9466666666666667,94.66666666666667,Allegheny,2015 Q2
Swissvale Police Dept,40,33,0.825,82.5,Allegheny,2015 Q2
Tarentum Boro Police Dept,14,12,0.8571428571428571,85.71428571428571,Allegheny,2015 Q2
Trafford Boro Police Dept,1,1,1,100,Allegheny,2015 Q2
Turtle Creek Police Dept,24,20,0.8333333333333334,83.33333333333334,Allegheny,2015 Q2
Univ Of Pittsburgh Police Dept,45,44,0.9777777777777777,97.77777777777777,Allegheny,2015 Q2
Upper St Clair Police Dept,12,11,0.9166666666666666,91.66666666666666,Allegheny,2015 Q2
Verona Boro Police Dept,14,12,0.8571428571428571,85.71428571428571,Allegheny,2015 Q2
Versailles Boro Police Dept,9,7,0.7777777777777778,77.77777777777779,Allegheny,2015 Q2
West Deer Township Police Dept,17,17,1,100,Allegheny,2015 Q2
West Homestead Police Dept,11,11,1,100,Allegheny,2015 Q2
West Mifflin Police Dept,145,134,0.9241379310344827,92.41379310344827,Allegheny,2015 Q2
West View Boro Police Dept,42,41,0.9761904761904762,97.61904761904762,Allegheny,2015 Q2
Whitaker Police Dept,10,9,0.9,90,Allegheny,2015 Q2
White Oak Boro Police Dept,27,21,0.7777777777777778,77.77777777777779,Allegheny,2015 Q2
Whitehall Boro Police Dept,19,17,0.8947368421052632,89.47368421052632,Allegheny,2015 Q2
Wilkins Township Police Dept,20,18,0.9,90,Allegheny,2015 Q2
Wilkinsburg Police Dept,85,77,0.9058823529411765,90.58823529411765,Allegheny,2015 Q2
