Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Allegheny County District Attorney,23,21,0.9130434782608695,91.30434782608695,Allegheny,2015 Q4
Allegheny County Police Dept,180,174,0.9666666666666667,96.66666666666667,Allegheny,2015 Q4
Allegheny County Sheriff,53,52,0.9811320754716981,98.11320754716981,Allegheny,2015 Q4
"Allegheny County, Housing Auth",5,5,1,100,Allegheny,2015 Q4
Aspinwall Boro Police Dept,3,2,0.6666666666666666,66.66666666666666,Allegheny,2015 Q4
Avalon Boro Police Dept,14,13,0.9285714285714286,92.85714285714286,Allegheny,2015 Q4
Baldwin Police Dept,68,57,0.8382352941176471,83.82352941176471,Allegheny,2015 Q4
Baldwin Township Police Dept,5,4,0.8,80,Allegheny,2015 Q4
Bell Acres Police Dept,2,2,1,100,Allegheny,2015 Q4
Bellevue Boro Police Dept,30,25,0.8333333333333334,83.33333333333334,Allegheny,2015 Q4
Bethel Park Police Dept,69,67,0.9710144927536232,97.10144927536231,Allegheny,2015 Q4
Blawnox Boro Police Dept,1,1,1,100,Allegheny,2015 Q4
Brackenridge Boro Police Dept,6,6,1,100,Allegheny,2015 Q4
Braddock Hills Boro Police Dept,8,8,1,100,Allegheny,2015 Q4
"Braddock, Boro Of Police Dept",20,20,1,100,Allegheny,2015 Q4
Brentwood Boro Police Dept,88,78,0.8863636363636364,88.63636363636364,Allegheny,2015 Q4
Bridgeville Boro Police Dept,20,19,0.95,95,Allegheny,2015 Q4
Carlow University PD,2,2,1,100,Allegheny,2015 Q4
"Carnegie Mellon, University PD",3,3,1,100,Allegheny,2015 Q4
Carnegie Police Dept,18,18,1,100,Allegheny,2015 Q4
Castle Shannon Police Dept,61,52,0.8524590163934426,85.24590163934425,Allegheny,2015 Q4
"Chatham, College PD",,,,,,
Cheswick Boro Police Dept,7,7,1,100,Allegheny,2015 Q4
Churchill Boro Police Dept,6,4,0.6666666666666666,66.66666666666666,Allegheny,2015 Q4
Clairton City Police Dept,50,43,0.86,86,Allegheny,2015 Q4
Collier Township Police Dept,33,33,1,100,Allegheny,2015 Q4
Coraopolis Boro Police Dept,27,26,0.9629629629629629,96.29629629629629,Allegheny,2015 Q4
Crafton Borough Police Dept,47,44,0.9361702127659575,93.61702127659575,Allegheny,2015 Q4
Crescent Township Police Dept,1,1,1,100,Allegheny,2015 Q4
Dormont Police Dept,27,24,0.8888888888888888,88.88888888888889,Allegheny,2015 Q4
Duquesne Police Dept,43,36,0.8372093023255814,83.72093023255815,Allegheny,2015 Q4
"Duquesne, University PD",3,2,0.6666666666666666,66.66666666666666,Allegheny,2015 Q4
East Deer Township Police Dept,5,5,1,100,Allegheny,2015 Q4
East Mckeesport Police Dept,9,9,1,100,Allegheny,2015 Q4
East Pittsburgh Boro Police Dept,26,23,0.8846153846153846,88.46153846153845,Allegheny,2015 Q4
Edgewood Boro Police Dept,22,20,0.9090909090909091,90.9090909090909,Allegheny,2015 Q4
