Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Hawley Boro Police Dept,7,4,0.5714285714285714,57.14285714285714,Wayne,2015 Q2
Honesdale Police Dept,14,12,0.8571428571428571,85.71428571428571,Wayne,2015 Q2
Lehigh Township Police Dept,5,4,0.8,80,Wayne,2015 Q2
Waymart Boro Police Dept,12,9,0.75,75,Wayne,2015 Q2
"Wayne County, Detectives",8,8,1,100,Wayne,2015 Q2
