Agency,Total,Printed,Match Rate Orig,Rate,County,Release
"Bucknell, University",1,1,1,100,Union,2015 Q1
Buffalo Valley Regional Police Department,21,11,0.5238095238095238,52.38095238095239,Union,2015 Q1
Mifflinburg Boro Police Dept,13,12,0.9230769230769231,92.3076923076923,Union,2015 Q1
Union County Sheriff,2,2,1,100,Union,2015 Q1
"Union County, Detectives",1,1,1,100,Union,2015 Q1
