Agency,Total,Printed,Match Rate Orig,Rate,County,Release
"Bucknell, University",2,2,1,100,Union,2015 Q4
Buffalo Valley Regional Police Department,28,26,0.9285714285714286,92.85714285714286,Union,2015 Q4
Mifflinburg Boro Police Dept,10,10,1,100,Union,2015 Q4
New Berlin Police Dept,1,1,1,100,Union,2015 Q4
Union County Sheriff,3,3,1,100,Union,2015 Q4
"Union County, Detectives",2,1,0.5,50,Union,2015 Q4
