Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Aliquippa City Police Dept,72,70,0.9722222222222222,97.22222222222221,Beaver,2015 Q3
Ambridge Boro Police Dept,63,61,0.9682539682539683,96.82539682539682,Beaver,2015 Q3
Baden Boro Police Dept,34,29,0.8529411764705882,85.29411764705883,Beaver,2015 Q3
Beaver Boro Police Dept,16,15,0.9375,93.75,Beaver,2015 Q3
Beaver County Sheriff,7,7,1,100,Beaver,2015 Q3
"Beaver County, Detectives",32,32,1,100,Beaver,2015 Q3
Beaver Falls Police Dept,107,105,0.9813084112149533,98.13084112149532,Beaver,2015 Q3
Bridgewater Police Dept,5,5,1,100,Beaver,2015 Q3
Brighton Township Police Dept,14,13,0.9285714285714286,92.85714285714286,Beaver,2015 Q3
Center Township Police Dept,91,87,0.9560439560439561,95.6043956043956,Beaver,2015 Q3
Chippewa Township Police Dept,49,48,0.9795918367346939,97.95918367346938,Beaver,2015 Q3
Conway Boro Police Dept,12,12,1,100,Beaver,2015 Q3
Darlington Township Police Dept,3,3,1,100,Beaver,2015 Q3
Economy Boro Police Dept,28,28,1,100,Beaver,2015 Q3
Ellwood City Boro Police Dept,1,1,1,100,Beaver,2015 Q3
Franklin Township Police Dept,10,9,0.9,90,Beaver,2015 Q3
Freedom Borough Police Dept,11,11,1,100,Beaver,2015 Q3
Harmony Township Police Dept,18,16,0.8888888888888888,88.88888888888889,Beaver,2015 Q3
Hopewell Township Police Dept,27,27,1,100,Beaver,2015 Q3
Independence Township Police Dept,5,5,1,100,Beaver,2015 Q3
Koppel Boro Police Dept,6,6,1,100,Beaver,2015 Q3
Midland Boro Police Dept,28,25,0.8928571428571429,89.28571428571429,Beaver,2015 Q3
Monaca Boro Police Dept,32,32,1,100,Beaver,2015 Q3
New Brighton Police Dept,62,57,0.9193548387096774,91.93548387096774,Beaver,2015 Q3
New Sewickley Township Police Dept,32,30,0.9375,93.75,Beaver,2015 Q3
North Sewickley Township Police Dept,12,12,1,100,Beaver,2015 Q3
Ohioville Boro Police Dept,9,8,0.8888888888888888,88.88888888888889,Beaver,2015 Q3
Patterson Township Police Dept,13,13,1,100,Beaver,2015 Q3
Raccoon Township Police Dept,3,3,1,100,Beaver,2015 Q3
Rochester Borough Police Dept,76,73,0.9605263157894737,96.05263157894737,Beaver,2015 Q3
Rochester Township Police Dept,21,20,0.9523809523809523,95.23809523809523,Beaver,2015 Q3
South Beaver Township Police Dept,8,8,1,100,Beaver,2015 Q3
