Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Bethel Park Police Dept,1,1,1,100,Chester,2015 Q4
Birmingham Township Police Dept,5,5,1,100,Chester,2015 Q4
Caln Township Police Dept,46,32,0.6956521739130435,69.56521739130434,Chester,2015 Q4
"Chester County, Detectives",27,24,0.8888888888888888,88.88888888888889,Chester,2015 Q4
Christiana Boro Police Dept,1,0,0,0,Chester,2015 Q4
Coatesville Area School District,,,,,,
Coatesville City Police Dept,125,89,0.712,71.2,Chester,2015 Q4
"Delaware County, Cid",,,,,,
Downingtown Boro Police Dept,26,24,0.9230769230769231,92.3076923076923,Chester,2015 Q4
E Coventry Township Police Dept,1,1,1,100,Chester,2015 Q4
E Fallowfield Township Police Dept,3,3,1,100,Chester,2015 Q4
E Vincent Township Police Dept,5,5,1,100,Chester,2015 Q4
E Whiteland Township Police Dept,24,20,0.8333333333333334,83.33333333333334,Chester,2015 Q4
East Brandywine Township Police Dept,14,12,0.8571428571428571,85.71428571428571,Chester,2015 Q4
East Marlborough Township Police Dept,,,,,,
East Pikeland Township Pd Police Dept,20,15,0.75,75,Chester,2015 Q4
Easttown Township Police Dept,9,7,0.7777777777777778,77.77777777777779,Chester,2015 Q4
Honeybrook Boro Police Dept,1,0,0,0,Chester,2015 Q4
Kennett Square Police Dept,21,11,0.5238095238095238,52.38095238095239,Chester,2015 Q4
Kennett Township Police Dept,14,8,0.5714285714285714,57.14285714285714,Chester,2015 Q4
"Lincoln, University PD",6,5,0.8333333333333334,83.33333333333334,Chester,2015 Q4
Malvern Boro Police Dept,2,2,1,100,Chester,2015 Q4
N Coventry Township Police Dept,32,32,1,100,Chester,2015 Q4
New Garden Township Police Dept,35,29,0.8285714285714286,82.85714285714286,Chester,2015 Q4
Oxford Boro Police Dept,13,9,0.6923076923076923,69.23076923076923,Chester,2015 Q4
Parkesburg Boro Police Dept,14,8,0.5714285714285714,57.14285714285714,Chester,2015 Q4
Phoenixville Boro Police Dept,55,49,0.8909090909090909,89.0909090909091,Chester,2015 Q4
S Coatesville Boro Police Dept,3,1,0.3333333333333333,33.33333333333333,Chester,2015 Q4
Sadsbury Township Police Dept,8,2,0.25,25,Chester,2015 Q4
Schuylkill Township Police Dept,24,21,0.875,87.5,Chester,2015 Q4
Spring City Boro Police Dept,9,7,0.7777777777777778,77.77777777777779,Chester,2015 Q4
Tredyffrin Township Police Dept,63,57,0.9047619047619048,90.47619047619048,Chester,2015 Q4
Upper Uwchlan Township Police Dept,3,3,1,100,Chester,2015 Q4
Uwchlan Township Police Dept,22,21,0.9545454545454546,95.45454545454545,Chester,2015 Q4
Valley Township Police Dept,9,4,0.4444444444444444,44.44444444444444,Chester,2015 Q4
W Caln Township Police Dept,23,11,0.4782608695652174,47.82608695652174,Chester,2015 Q4
West Brandywine Township Police Dept,29,19,0.6551724137931034,65.51724137931035,Chester,2015 Q4
West Chester Boro Police Dept,80,74,0.925,92.5,Chester,2015 Q4
"West Chester, University PD",13,12,0.9230769230769231,92.3076923076923,Chester,2015 Q4
West Fallowfield Township Police Dept,3,3,1,100,Chester,2015 Q4
West Goshen Township Police Dept,34,29,0.8529411764705882,85.29411764705883,Chester,2015 Q4
West Grove Boro Police Dept,3,2,0.6666666666666666,66.66666666666666,Chester,2015 Q4
West Nottingham Township Police Dept,,,,,,
West Pikeland Township Police Dept,7,7,1,100,Chester,2015 Q4
West Sadsbury Police Dept,27,21,0.7777777777777778,77.77777777777779,Chester,2015 Q4
West Vincent Township Police Dept,,,,,,
West Whiteland Township Police Dept,111,103,0.9279279279279279,92.7927927927928,Chester,2015 Q4
Westtown/East Goshen Police Dept,28,25,0.8928571428571429,89.28571428571429,Chester,2015 Q4
Willistown Township Police Dept,5,4,0.8,80,Chester,2015 Q4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
