Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Coudersport Boro Police Dept,18,17,0.9444444444444444,94.44444444444444,Potter,2015 Q3
Galeton Boro Police Dept,4,3,0.75,75,Potter,2015 Q3
Shinglehouse Police Dept,14,8,0.5714285714285714,57.14285714285714,Potter,2015 Q3
Sweden Township Police Dept,2,1,0.5,50,Potter,2015 Q3
