Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Middleburg Boro Police Dept,12,12,1,100,Snyder,2015 Q2
Selinsgrove Boro Police Dept,8,8,1,100,Snyder,2015 Q2
Shamokin Dam Boro Police Dept,2,2,1,100,Snyder,2015 Q2
Snyder County District Attorney,1,1,1,100,Snyder,2015 Q2
Snyder County Sheriff,1,1,1,100,Snyder,2015 Q2
