Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Aldan Boro Police Dept,10,8,0.8,80,Delaware,2015 Q4
Aston Township Police Dept,35,34,0.9714285714285714,97.14285714285714,Delaware,2015 Q4
Bethel Township Police Dept,5,2,0.4,40,Delaware,2015 Q4
Brookhaven Boro Police Dept,12,8,0.6666666666666666,66.66666666666666,Delaware,2015 Q4
Chester City Police Dept,182,150,0.8241758241758241,82.41758241758241,Delaware,2015 Q4
Chester Housing Dept Police Dept,,,,,,
Chester Township Police Dept,33,17,0.5151515151515151,51.515151515151516,Delaware,2015 Q4
"Cheyney, University PD",2,0,0,0,Delaware,2015 Q4
Clifton Hgts Police Dept,21,16,0.7619047619047619,76.19047619047619,Delaware,2015 Q4
Collingdale Police Dept,39,25,0.6410256410256411,64.1025641025641,Delaware,2015 Q4
Colwyn Boro Police Dept,1,0,0,0,Delaware,2015 Q4
Darby Boro Police Dept,125,116,0.928,92.80000000000001,Delaware,2015 Q4
Darby Township Police Dept,38,33,0.868421052631579,86.8421052631579,Delaware,2015 Q4
Delaware County Park Police Dept,10,1,0.1,10,Delaware,2015 Q4
"Delaware County, Cid",37,32,0.8648648648648649,86.48648648648648,Delaware,2015 Q4
"Dept Corrections, Central",2,2,1,100,Delaware,2015 Q4
East Lansdowne Boro Police Dept,7,1,0.14285714285714285,14.285714285714285,Delaware,2015 Q4
Eddystone Police Dept,57,56,0.9824561403508771,98.24561403508771,Delaware,2015 Q4
Folcroft Boro Police Dept,18,12,0.6666666666666666,66.66666666666666,Delaware,2015 Q4
Glenolden Boro Police Dept,22,20,0.9090909090909091,90.9090909090909,Delaware,2015 Q4
Greencastle Police Dept,,,,,,
Haverford Township Police Dept,102,92,0.9019607843137255,90.19607843137256,Delaware,2015 Q4
Lansdowne Boro Police Dept,24,19,0.7916666666666666,79.16666666666666,Delaware,2015 Q4
Lower Chichester Township Police Dept,22,15,0.6818181818181818,68.18181818181817,Delaware,2015 Q4
Marcus Hook Boro Police Dept,31,29,0.9354838709677419,93.54838709677419,Delaware,2015 Q4
Marple Township Police Dept,59,43,0.7288135593220338,72.88135593220339,Delaware,2015 Q4
Media Boro Police Dept,34,25,0.7352941176470589,73.52941176470588,Delaware,2015 Q4
Millbourne Boro Police Dept,4,3,0.75,75,Delaware,2015 Q4
Morton Police Dept,9,7,0.7777777777777778,77.77777777777779,Delaware,2015 Q4
Nether Providence Police Dept,26,16,0.6153846153846154,61.53846153846154,Delaware,2015 Q4
Newtown Township Police Dept,27,18,0.6666666666666666,66.66666666666666,Delaware,2015 Q4
Norwood Boro Police Dept,21,11,0.5238095238095238,52.38095238095239,Delaware,2015 Q4
Parkside Boro Police Dept,8,5,0.625,62.5,Delaware,2015 Q4
Prospect Park Police Dept,18,15,0.8333333333333334,83.33333333333334,Delaware,2015 Q4
Radnor Township Police Dept,67,56,0.835820895522388,83.5820895522388,Delaware,2015 Q4
Ridley Park Police Dept,8,8,1,100,Delaware,2015 Q4
Ridley Township Police Dept,82,70,0.8536585365853658,85.36585365853658,Delaware,2015 Q4
Sharon Hill Boro Police Dept,24,20,0.8333333333333334,83.33333333333334,Delaware,2015 Q4
Springfield Police Dept,68,62,0.9117647058823529,91.17647058823529,Delaware,2015 Q4
Swarthmore Police Dept,4,4,1,100,Delaware,2015 Q4
Tinicum Township Police Dept,50,44,0.88,88,Delaware,2015 Q4
Trainer Boro Police Dept,19,6,0.3157894736842105,31.57894736842105,Delaware,2015 Q4
Upland Police Dept,23,10,0.43478260869565216,43.47826086956522,Delaware,2015 Q4
Upper Chichester Township Police Dept,60,44,0.7333333333333333,73.33333333333333,Delaware,2015 Q4
Upper Darby Twn Police Dept,295,272,0.9220338983050848,92.20338983050847,Delaware,2015 Q4
Upper Providence Township Police Dept,41,35,0.8536585365853658,85.36585365853658,Delaware,2015 Q4
West Chester Boro Police Dept,1,1,1,100,Delaware,2015 Q4
Yeadon Boro Police Dept,30,15,0.5,50,Delaware,2015 Q4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
