Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Aldan Boro Police Dept,6,5,0.8333333333333334,83.33333333333334,Delaware,2015 Q1
Aston Township Police Dept,44,38,0.8636363636363636,86.36363636363636,Delaware,2015 Q1
Bethel Township Police Dept,2,1,0.5,50,Delaware,2015 Q1
Brookhaven Boro Police Dept,30,22,0.7333333333333333,73.33333333333333,Delaware,2015 Q1
Chester City Police Dept,206,156,0.7572815533980582,75.72815533980582,Delaware,2015 Q1
Chester Housing Dept Police Dept,2,2,1,100,Delaware,2015 Q1
Chester Township Police Dept,38,16,0.42105263157894735,42.10526315789473,Delaware,2015 Q1
"Cheyney, University PD",5,2,0.4,40,Delaware,2015 Q1
Clifton Hgts Police Dept,31,30,0.967741935483871,96.7741935483871,Delaware,2015 Q1
Collingdale Police Dept,25,14,0.56,56.00000000000001,Delaware,2015 Q1
Colwyn Boro Police Dept,3,2,0.6666666666666666,66.66666666666666,Delaware,2015 Q1
Darby Boro Police Dept,96,88,0.9166666666666666,91.66666666666666,Delaware,2015 Q1
Darby Township Police Dept,36,19,0.5277777777777778,52.77777777777778,Delaware,2015 Q1
Delaware County Park Police Dept,13,9,0.6923076923076923,69.23076923076923,Delaware,2015 Q1
"Delaware County, Cid",62,52,0.8387096774193549,83.87096774193549,Delaware,2015 Q1
"Dept Corrections, Central",,,,,Delaware,
East Lansdowne Boro Police Dept,14,8,0.5714285714285714,57.14285714285714,Delaware,2015 Q1
Eddystone Police Dept,41,40,0.975609756097561,97.5609756097561,Delaware,2015 Q1
Folcroft Boro Police Dept,23,18,0.782608695652174,78.26086956521739,Delaware,2015 Q1
Glenolden Boro Police Dept,29,24,0.8275862068965517,82.75862068965517,Delaware,2015 Q1
Greencastle Police Dept,,,,,Delaware,
Haverford Township Police Dept,90,84,0.9333333333333333,93.33333333333333,Delaware,2015 Q1
Lansdowne Boro Police Dept,22,14,0.6363636363636364,63.63636363636363,Delaware,2015 Q1
Lower Chichester Township Police Dept,21,11,0.5238095238095238,52.38095238095239,Delaware,2015 Q1
Marcus Hook Boro Police Dept,32,27,0.84375,84.375,Delaware,2015 Q1
Marple Township Police Dept,60,45,0.75,75,Delaware,2015 Q1
Media Boro Police Dept,29,21,0.7241379310344828,72.41379310344827,Delaware,2015 Q1
Millbourne Boro Police Dept,7,7,1,100,Delaware,2015 Q1
Morton Police Dept,31,28,0.9032258064516129,90.32258064516128,Delaware,2015 Q1
Nether Providence Police Dept,27,21,0.7777777777777778,77.77777777777779,Delaware,2015 Q1
Newtown Township Police Dept,24,18,0.75,75,Delaware,2015 Q1
Norwood Boro Police Dept,12,7,0.5833333333333334,58.333333333333336,Delaware,2015 Q1
Parkside Boro Police Dept,7,6,0.8571428571428571,85.71428571428571,Delaware,2015 Q1
Prospect Park Police Dept,18,16,0.8888888888888888,88.88888888888889,Delaware,2015 Q1
Radnor Township Police Dept,72,57,0.7916666666666666,79.16666666666666,Delaware,2015 Q1
Ridley Park Police Dept,9,5,0.5555555555555556,55.55555555555556,Delaware,2015 Q1
Ridley Township Police Dept,74,65,0.8783783783783784,87.83783783783784,Delaware,2015 Q1
Sharon Hill Boro Police Dept,21,16,0.7619047619047619,76.19047619047619,Delaware,2015 Q1
Springfield Police Dept,87,79,0.9080459770114943,90.80459770114942,Delaware,2015 Q1
Swarthmore Police Dept,7,6,0.8571428571428571,85.71428571428571,Delaware,2015 Q1
Tinicum Township Police Dept,55,46,0.8363636363636363,83.63636363636363,Delaware,2015 Q1
Trainer Boro Police Dept,17,9,0.5294117647058824,52.94117647058824,Delaware,2015 Q1
Upland Police Dept,24,7,0.2916666666666667,29.166666666666668,Delaware,2015 Q1
Upper Chichester Township Police Dept,92,72,0.782608695652174,78.26086956521739,Delaware,2015 Q1
Upper Darby Twn Police Dept,353,333,0.943342776203966,94.3342776203966,Delaware,2015 Q1
Upper Providence Township Police Dept,44,37,0.8409090909090909,84.0909090909091,Delaware,2015 Q1
West Chester Boro Police Dept,,,,,Delaware,
Yeadon Boro Police Dept,38,29,0.7631578947368421,76.31578947368422,Delaware,2015 Q1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
