Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Ashley Boro Police Dept,26,5,0.19230769230769232,19.230769230769234,Luzerne,2015 Q2
Avoca Boro Police Dept,7,0,0,0,Luzerne,2015 Q2
Butler Township Police Dept,27,22,0.8148148148148148,81.48148148148148,Luzerne,2015 Q2
Dallas Boro Police Dept,16,13,0.8125,81.25,Luzerne,2015 Q2
Dallas Township PD,11,8,0.7272727272727273,72.72727272727273,Luzerne,2015 Q2
"Dept Corrections, Central",1,0,0,0,Luzerne,2015 Q2
Dupont Boro Police Dept,8,3,0.375,37.5,Luzerne,2015 Q2
Duryea Boro Police Dept,23,13,0.5652173913043478,56.52173913043478,Luzerne,2015 Q2
Edwardsville Boro Police Dept,35,17,0.4857142857142857,48.57142857142857,Luzerne,2015 Q2
Exeter Boro Police Dept,19,5,0.2631578947368421,26.31578947368421,Luzerne,2015 Q2
Exeter Township Police Dept,1,0,0,0,Luzerne,2015 Q2
Fairview Township Police Dept,8,7,0.875,87.5,Luzerne,2015 Q2
Forty Fort Pd Police Dept,11,5,0.45454545454545453,45.45454545454545,Luzerne,2015 Q2
Freeland Boro Police Dept,9,4,0.4444444444444444,44.44444444444444,Luzerne,2015 Q2
Hanover Township Police Dept,44,31,0.7045454545454546,70.45454545454545,Luzerne,2015 Q2
Harveys Lake Boro Police Dept,10,7,0.7,70,Luzerne,2015 Q2
Hazleton Area School District,1,1,1,100,Luzerne,2015 Q2
Hazleton City Police Dept,86,58,0.6744186046511628,67.44186046511628,Luzerne,2015 Q2
Hughestown Boro Police Dept,5,1,0.2,20,Luzerne,2015 Q2
Jackson Township Police Dept,4,1,0.25,25,Luzerne,2015 Q2
Jenkins Township Police Dept,14,12,0.8571428571428571,85.71428571428571,Luzerne,2015 Q2
Kingston Boro Police Dept,133,103,0.7744360902255639,77.44360902255639,Luzerne,2015 Q2
Kingston Township Police Dept,17,12,0.7058823529411765,70.58823529411765,Luzerne,2015 Q2
Laflin Boro Police Dept,,,,,,
Larksville Boro Police Dept,15,8,0.5333333333333333,53.333333333333336,Luzerne,2015 Q2
Lehman Township Police Dept,3,1,0.3333333333333333,33.33333333333333,Luzerne,2015 Q2
Luzerne Boro Police Dept,11,4,0.36363636363636365,36.36363636363637,Luzerne,2015 Q2
Luzerne County Sheriff,,,,,,
"Luzerne County, Detectives",3,1,0.3333333333333333,33.33333333333333,Luzerne,2015 Q2
"Luzerne County, Prison",,,,,,
Luzerne Intermediate unit,1,0,0,0,Luzerne,2015 Q2
Nanticoke Dpt Police Dept,43,16,0.37209302325581395,37.2093023255814,Luzerne,2015 Q2
Nescopeck Boro Police Dept,3,1,0.3333333333333333,33.33333333333333,Luzerne,2015 Q2
Newport Township Police Dept,9,0,0,0,Luzerne,2015 Q2
"Penn State, University PD",1,0,0,0,Luzerne,2015 Q2
Pittston City Police Dept,55,20,0.36363636363636365,36.36363636363637,Luzerne,2015 Q2
Pittston Township Police Dept,37,19,0.5135135135135135,51.35135135135135,Luzerne,2015 Q2
Plains Township Police Dept,45,30,0.6666666666666666,66.66666666666666,Luzerne,2015 Q2
Plymouth Boro Police Dept,11,0,0,0,Luzerne,2015 Q2
Rice Township Police Dept,7,3,0.42857142857142855,42.857142857142854,Luzerne,2015 Q2
Salem Township Police Dept,4,3,0.75,75,Luzerne,2015 Q2
Sugar Notch Boro Police Dept,,,,,,
Sugarloaf Township Police Dept,7,3,0.42857142857142855,42.857142857142854,Luzerne,2015 Q2
Swoyersville Boro Police Dept,4,2,0.5,50,Luzerne,2015 Q2
West Hazleton Boro Police Dept,26,14,0.5384615384615384,53.84615384615385,Luzerne,2015 Q2
West Pittston Boro Police Dept,15,14,0.9333333333333333,93.33333333333333,Luzerne,2015 Q2
West Wyoming Boro Police Dept,,,,,,
White Haven Boro Police Dept,12,1,0.08333333333333333,8.333333333333332,Luzerne,2015 Q2
Wilkes Barre City Police Dept,450,273,0.6066666666666667,60.66666666666667,Luzerne,2015 Q2
Wilkes Barre Township Police Dept,102,82,0.803921568627451,80.3921568627451,Luzerne,2015 Q2
Wilkes-Barre Area School District,2,2,1,100,Luzerne,2015 Q2
Wright Township Police Dept,5,2,0.4,40,Luzerne,2015 Q2
Wyoming Boro Police Dept,15,7,0.4666666666666667,46.666666666666664,Luzerne,2015 Q2
