Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Forest City Boro Police Dept,11,6,0.5454545454545454,54.54545454545454,Susquehanna,2015 Q2
Great Bend Police Department,5,4,0.8,80,Susquehanna,2015 Q2
Lanesboro Boro Police Dept,4,1,0.25,25,Susquehanna,2015 Q2
Montrose Boro Police Dept,9,3,0.3333333333333333,33.33333333333333,Susquehanna,2015 Q2
Oakland Boro Police Dept,1,0,0,0,Susquehanna,2015 Q2
Silver Lake Township Police Dept,4,2,0.5,50,Susquehanna,2015 Q2
Susquehanna Boro Police Dept,2,0,0,0,Susquehanna,2015 Q2
"Susquehanna County, Detectives",28,28,1,100,Susquehanna,2015 Q2
