Agency,Total,Printed,Match Rate Orig,Rate,County,Release
"Braddock, Boro Of Police Dept",26,21,0.8076923076923077,80.76923076923077,Allegheny,2015 Q1
Bridgeville Boro Police Dept,26,26,1,100,Allegheny,2015 Q1
Castle Shannon Police Dept,39,38,0.9743589743589743,97.43589743589743,Allegheny,2015 Q1
"Chatham, College PD",1,1,1,100,Allegheny,2015 Q1
Clairton City Police Dept,53,47,0.8867924528301887,88.67924528301887,Allegheny,2015 Q1
Coraopolis Boro Police Dept,22,20,0.9090909090909091,90.9090909090909,Allegheny,2015 Q1
Crescent Township Police Dept,10,10,1,100,Allegheny,2015 Q1
Dormont Police Dept,24,18,0.75,75,Allegheny,2015 Q1
"Duquesne, University PD",5,4,0.8,80,Allegheny,2015 Q1
East Deer Township Police Dept,11,10,0.9090909090909091,90.9090909090909,Allegheny,2015 Q1
East Mckeesport Police Dept,9,9,1,100,Allegheny,2015 Q1
East Pittsburgh Boro Police Dept,20,17,0.85,85,Allegheny,2015 Q1
Findlay Township Police Dept,5,5,1,100,Allegheny,2015 Q1
Frazer Township Pd Police Dept,66,64,0.9696969696969697,96.96969696969697,Allegheny,2015 Q1
Glassport Police Dept,25,20,0.8,80,Allegheny,2015 Q1
Hampton Township Police Dept,42,40,0.9523809523809523,95.23809523809523,Allegheny,2015 Q1
Harmar Township Police Dept,59,56,0.9491525423728814,94.91525423728814,Allegheny,2015 Q1
Harrison Township Police Dept,41,39,0.9512195121951219,95.1219512195122,Allegheny,2015 Q1
Heidelberg Boro Police Dept,3,3,1,100,Allegheny,2015 Q1
Indiana Township Police Dept,6,5,0.8333333333333334,83.33333333333334,Allegheny,2015 Q1
Jefferson Hills Police Dept,43,35,0.813953488372093,81.3953488372093,Allegheny,2015 Q1
Kennedy Township Police Dept,20,19,0.95,95,Allegheny,2015 Q1
Leet Township Police Dept,1,1,1,100,Allegheny,2015 Q1
Millvale Police Dept,29,26,0.896551724137931,89.65517241379311,Allegheny,2015 Q1
Monroeville Police Dept,152,138,0.9078947368421053,90.78947368421053,Allegheny,2015 Q1
Mt Oliver Boro Police Dept,53,48,0.9056603773584906,90.56603773584906,Allegheny,2015 Q1
Munhall Police Dept,45,39,0.8666666666666667,86.66666666666667,Allegheny,2015 Q1
N Braddock Boro Police Dept,30,24,0.8,80,Allegheny,2015 Q1
N Fayette Township Police Dept,33,31,0.9393939393939394,93.93939393939394,Allegheny,2015 Q1
Pittsburgh Police Dept,1953,1850,0.9472606246799795,94.72606246799795,Allegheny,2015 Q1
Port Authority Police Dept,57,50,0.8771929824561403,87.71929824561403,Allegheny,2015 Q1
Rankin Boro Police Dept,19,16,0.8421052631578947,84.21052631578947,Allegheny,2015 Q1
Reserve Township Police Dept,8,8,1,100,Allegheny,2015 Q1
Sharpsburg Boro Police Dept,19,16,0.8421052631578947,84.21052631578947,Allegheny,2015 Q1
Swissvale Police Dept,61,41,0.6721311475409836,67.21311475409836,Allegheny,2015 Q1
Tarentum Boro Police Dept,15,14,0.9333333333333333,93.33333333333333,Allegheny,2015 Q1
Verona Boro Police Dept,14,13,0.9285714285714286,92.85714285714286,Allegheny,2015 Q1
Versailles Boro Police Dept,5,3,0.6,60,Allegheny,2015 Q1
Whitaker Police Dept,8,8,1,100,Allegheny,2015 Q1
White Oak Boro Police Dept,24,19,0.7916666666666666,79.16666666666666,Allegheny,2015 Q1
Wilkins Township Police Dept,18,17,0.9444444444444444,94.44444444444444,Allegheny,2015 Q1
Wilkinsburg Police Dept,84,68,0.8095238095238095,80.95238095238095,Allegheny,2015 Q1
