Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Allegheny Township Police Dept,32,19,0.59375,59.375,Westmoreland,2015 Q2
Arnold City Police Dept,73,43,0.589041095890411,58.9041095890411,Westmoreland,2015 Q2
Avonmore Police Dept,1,0,0,0,Westmoreland,2015 Q2
Delmont Boro Police Dept,12,3,0.25,25,Westmoreland,2015 Q2
Derry Boro Police Dept,16,12,0.75,75,Westmoreland,2015 Q2
Greensburg City Police Dept,98,86,0.8775510204081632,87.75510204081633,Westmoreland,2015 Q2
Irwin Boro Police Dept,12,10,0.8333333333333334,83.33333333333334,Westmoreland,2015 Q2
Jeannette City Police Dept,39,24,0.6153846153846154,61.53846153846154,Westmoreland,2015 Q2
Latrobe City Police Dept,32,27,0.84375,84.375,Westmoreland,2015 Q2
Ligonier Boro Police Dept,4,2,0.5,50,Westmoreland,2015 Q2
Ligonier Township Police Dept,7,5,0.7142857142857143,71.42857142857143,Westmoreland,2015 Q2
Lower Burrell Police Dept,43,36,0.8372093023255814,83.72093023255815,Westmoreland,2015 Q2
Manor Police Dept,2,1,0.5,50,Westmoreland,2015 Q2
Monessen City Police Dept,75,43,0.5733333333333334,57.333333333333336,Westmoreland,2015 Q2
Mount Pleasant Area School District PD,1,1,1,100,Westmoreland,2015 Q2
Mt Pleasant Borough Police Dept,24,13,0.5416666666666666,54.166666666666664,Westmoreland,2015 Q2
Murrysville Police Dept,35,26,0.7428571428571429,74.28571428571429,Westmoreland,2015 Q2
N Belle Vernon Police Dept,15,4,0.26666666666666666,26.666666666666668,Westmoreland,2015 Q2
N Huntingdon Township Police Dept,118,101,0.8559322033898306,85.59322033898306,Westmoreland,2015 Q2
New Kensington Police Dept,118,95,0.8050847457627118,80.50847457627118,Westmoreland,2015 Q2
Penn Township Police Dept,33,33,1,100,Westmoreland,2015 Q2
Plum Boro Police Dept,1,1,1,100,Westmoreland,2015 Q2
Rostraver Township Police Dept,66,60,0.9090909090909091,90.9090909090909,Westmoreland,2015 Q2
S Greensburg Police Dept,7,6,0.8571428571428571,85.71428571428571,Westmoreland,2015 Q2
Scottdale Boro Police Dept,30,9,0.3,30,Westmoreland,2015 Q2
Seward Boro Police Dept,1,1,1,100,Westmoreland,2015 Q2
St Clair Township Police Dept,3,3,1,100,Westmoreland,2015 Q2
Sw Greensburg Police Dept,17,9,0.5294117647058824,52.94117647058824,Westmoreland,2015 Q2
Trafford Boro Police Dept,32,0,0,0,Westmoreland,2015 Q2
Univ Of Pittsburgh Police Dept,1,0,0,0,Westmoreland,2015 Q2
Upper Burrell Police Dept,4,4,1,100,Westmoreland,2015 Q2
Vandergrift Boro Police Dept,32,9,0.28125,28.125,Westmoreland,2015 Q2
Washington Township Police Dept,20,16,0.8,80,Westmoreland,2015 Q2
West Newton Boro Police Dept,7,4,0.5714285714285714,57.14285714285714,Westmoreland,2015 Q2
Westmoreland County Detectives,20,11,0.55,55.00000000000001,Westmoreland,2015 Q2
Westmoreland County Sheriff,9,3,0.3333333333333333,33.33333333333333,Westmoreland,2015 Q2
"Westmoreland County, Park Police",5,2,0.4,40,Westmoreland,2015 Q2
