Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Blossburg Boro Police Dept,8,8,1,100,Tioga,2015 Q3
Elkland Boro Police Dept,4,2,0.5,50,Tioga,2015 Q3
Gaines Township Police Dept,2,1,0.5,50,Tioga,2015 Q3
Lawrence Township Police Dept,3,0,0,0,Tioga,2015 Q3
Lawrenceville Boro Police Dept,1,0,0,0,Tioga,2015 Q3
Mansfield Boro Police Dept,9,5,0.5555555555555556,55.55555555555556,Tioga,2015 Q3
,,,,,,
Tioga Boro Police Dept,2,0,0,0,Tioga,2015 Q3
,,,,,,
"Tioga County, Detectives",1,0,0,0,Tioga,2015 Q3
Wellsboro Boro Police Dept,25,22,0.88,88,Tioga,2015 Q3
Westfield Boro Police Dept,5,3,0.6,60,Tioga,2015 Q3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
