Agency,Total,Printed,Match Rate Orig,Rate,County,Release
E Pennsboro Township Police Dept,1,1,1,100,Perry,2015 Q4
Marysville Police Dept,3,1,0.3333333333333333,33.33333333333333,Perry,2015 Q4
Penn Township Police Dept,17,7,0.4117647058823529,41.17647058823529,Perry,2015 Q4
Perry County Drug Task Force,1,1,1,100,Perry,2015 Q4
Perry County Sheriff,1,1,1,100,Perry,2015 Q4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
