Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Eastern Pike Regl Police Dept,50,44,0.88,88,Pike,2015 Q1
Milford Police Dept,15,12,0.8,80,Pike,2015 Q1
Pike County Sheriff,1,1,1,100,Pike,2015 Q1
"Pike County, Detectives",8,8,1,100,Pike,2015 Q1
Shohola Township Police Dept,1,1,1,100,Pike,2015 Q1
