Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Marysville Police Dept,6,4,0.6666666666666666,66.66666666666666,Perry,2015 Q1
Penn Township Police Dept,24,18,0.75,75,Perry,2015 Q1
Perry County Sheriff,3,3,1,100,Perry,2015 Q1
