Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Ashland Boro Police Dept,21,14,0.6666666666666666,66.66666666666666,Schuylkill,2015 Q2
Branch Township Police Dept,1,1,1,100,Schuylkill,2015 Q2
Butler Township Police Dept,3,2,0.6666666666666666,66.66666666666666,Schuylkill,2015 Q2
Cass Township Police Dept,3,1,0.3333333333333333,33.33333333333333,Schuylkill,2015 Q2
Coaldale Police Dept,23,18,0.782608695652174,78.26086956521739,Schuylkill,2015 Q2
East Union Township Police Dept,2,1,0.5,50,Schuylkill,2015 Q2
Frackville Boro Police Dept,34,19,0.5588235294117647,55.88235294117647,Schuylkill,2015 Q2
Girardville Police Dept,18,14,0.7777777777777778,77.77777777777779,Schuylkill,2015 Q2
Hegins Township Police Dept,2,1,0.5,50,Schuylkill,2015 Q2
Kline Township Police Dept,6,1,0.16666666666666666,16.666666666666664,Schuylkill,2015 Q2
Mahanoy City Police Dept,40,19,0.475,47.5,Schuylkill,2015 Q2
Mahanoy Township Police Dept,6,2,0.3333333333333333,33.33333333333333,Schuylkill,2015 Q2
Mcadoo Police Dept,26,16,0.6153846153846154,61.53846153846154,Schuylkill,2015 Q2
Minersville Police Dept,24,13,0.5416666666666666,54.166666666666664,Schuylkill,2015 Q2
New Castle Township Police Dept,1,1,1,100,Schuylkill,2015 Q2
Orwigsburg Police Dept,4,3,0.75,75,Schuylkill,2015 Q2
"Penn State, University PD",2,2,1,100,Schuylkill,2015 Q2
Pine Grove Boro Police Dept,3,1,0.3333333333333333,33.33333333333333,Schuylkill,2015 Q2
Port Carbon Police Dept,5,1,0.2,20,Schuylkill,2015 Q2
Pottsville Police Dept,159,87,0.5471698113207547,54.71698113207547,Schuylkill,2015 Q2
Rush Township Police Dept,65,43,0.6615384615384615,66.15384615384615,Schuylkill,2015 Q2
Schuylkill County Detectives,4,0,0,0,Schuylkill,2015 Q2
Schuylkill County District Attorney,5,4,0.8,80,Schuylkill,2015 Q2
Schuylkill County Sheriff,1,1,1,100,Schuylkill,2015 Q2
Schuylkill Haven Police Dept,40,25,0.625,62.5,Schuylkill,2015 Q2
Shenandoah Police Dept,88,41,0.4659090909090909,46.590909090909086,Schuylkill,2015 Q2
St Clair Police Dept,22,17,0.7727272727272727,77.27272727272727,Schuylkill,2015 Q2
Tamaqua Police Dept,50,29,0.58,57.99999999999999,Schuylkill,2015 Q2
Tower City Police Dept,1,1,1,100,Schuylkill,2015 Q2
Tremont Police Dept,3,3,1,100,Schuylkill,2015 Q2
West Mahanoy Township Police Dept,10,4,0.4,40,Schuylkill,2015 Q2
West Penn Township Police Dept,6,3,0.5,50,Schuylkill,2015 Q2
