Agency,Total,Printed,Match Rate Orig,Rate,County,Release
Hawley Boro Police Dept,3,3,1,100,Wayne,2015 Q4
Honesdale Police Dept,35,30,0.8571428571428571,85.71428571428571,Wayne,2015 Q4
Lehigh Township Police Dept,9,3,0.3333333333333333,33.33333333333333,Wayne,2015 Q4
Waymart Boro Police Dept,2,1,0.5,50,Wayne,2015 Q4
"Wayne County, Detectives",18,14,0.7777777777777778,77.77777777777779,Wayne,2015 Q4
